11,3,(+)-Usniacin,144.7985<>149.9036<>157.7932<>168.4675<>166.6111<>176.8212<>191.6724<>207.4517<>209.7722<>225.0874<>231.1207<>245.5077<>260.8229<>279.3869<>296.5585<>313.7301<>331.8299<>357.8194<>380.0961<>407.4778<>429.7545<>450.6389<>477.0925<>508.6512<>555.525<>556.4532<>607.9681<>645.0959<>690.5775<>741.1641<>768.0818<>798.7123<>848.3707<>882.7139<>919.3777<>987.6<>1039.579<>1075.779<>1115.691<>1143.073<>1204.798<>1213.152<>1272.092<>1308.756<>1356.094<>1338.922<>1416.891<>1448.913<>1523.169<>1548.23<>1567.258<>1587.214<>1620.629<>1635.945<>1627.591<>1695.349<>1747.792<>1749.184<>1740.831<>1785.848
12,3,1-Hexadecanol,187.9596<>190.7442<>198.6339<>204.203<>213.485<>232.0489<>240.8667<>257.5742<>277.0664<>286.8124<>305.3763<>335.0786<>348.5374<>368.0295<>389.8421<>413.9752<>451.103<>472.9156<>504.9384<>533.2484<>571.7684<>603.3271<>648.3446<>678.5109<>717.4952<>763.4409<>807.9942<>858.1168<>915.2008<>968.108<>1007.092<>1046.076<>1111.514<>1160.708<>1214.08<>1294.369<>1351.917<>1395.078<>1456.339<>1527.81<>1558.44<>1618.309<>1674.001<>1699.99<>1778.423<>1818.799<>1863.817<>1884.701<>1914.867<>1973.344<>2046.671<>2030.892<>2041.102<>2074.981<>2090.76<>2108.86<>2123.711<>2119.534<>2132.529<>2138.563
13,3,10-Deacetylbaccatin-III,198.6339<>196.3134<>200.0261<>207.9158<>221.3746<>234.3694<>244.5795<>258.9666<>277.9946<>309.5532<>332.7581<>351.7861<>376.8474<>380.5602<>396.3395<>431.1468<>451.103<>491.0154<>506.7948<>547.6354<>583.3709<>614.9296<>657.1624<>705.4286<>736.9872<>776.4355<>829.3427<>889.2113<>945.8312<>980.6386<>1022.407<>1085.061<>1149.57<>1192.267<>1241.926<>1306.435<>1342.635<>1391.829<>1432.206<>1489.754<>1525.489<>1556.584<>1616.917<>1641.514<>1686.995<>1739.903<>1777.03<>1790.953<>1830.866<>1852.678<>1862.888<>1905.585<>1975.664<>1991.908<>2007.687<>2003.974<>2018.361<>2033.676<>2045.279<>2048.063
14,3,10058-F4,142.9421<>146.1908<>151.76<>153.1523<>159.1855<>161.9701<>169.3957<>180.9981<>189.3519<>201.4184<>213.485<>228.3361<>251.541<>254.3256<>282.1714<>290.9893<>313.7301<>336.0068<>368.4936<>388.4498<>403.301<>441.357<>467.8105<>512.8281<>533.2484<>573.6248<>612.145<>644.1677<>690.1134<>737.4514<>773.651<>836.7682<>853.9399<>906.3829<>968.108<>1020.087<>1072.53<>1138.896<>1221.041<>1264.202<>1334.281<>1366.304<>1391.365<>1467.013<>1507.854<>1591.855<>1625.734<>1675.393<>1722.267<>1751.505<>1821.12<>1811.838<>1874.027<>1886.557<>1874.955<>1931.575<>1966.846<>1937.608<>1979.377<>2029.964
15,3,17-AAG (Tanespimycin),163.8265<>161.0419<>161.9701<>164.2906<>169.8598<>170.788<>175.8931<>171.2521<>175.429<>181.9263<>179.6058<>183.7827<>186.5673<>184.7109<>183.3186<>193.0647<>189.3519<>189.816<>194.9211<>196.3134<>194.9211<>187.9596<>185.6391<>178.6776<>178.6776<>178.2135<>165.6829<>148.5113<>135.9807<>124.8423<>116.4885<>104.422<>96.99644<>96.53233<>84.4658<>76.57613<>74.25565<>63.1173<>58.47632<>53.83534<>50.58666<>46.40978<>41.7688<>37.59192<>35.27143<>31.09455<>29.23816<>23.20489<>23.20489<>19.49211<>18.09981<>18.09981<>18.09981<>17.17162<>16.24342<>16.70752<>17.17162<>16.70752<>16.70752<>17.63572
16,3,17-DMAG (Alvespimycin) HCl,153.1523<>152.2241<>152.6882<>152.6882<>149.9036<>153.1523<>150.3677<>150.3677<>148.9754<>142.0139<>144.7985<>135.9807<>137.3729<>135.9807<>135.0524<>131.3397<>131.3397<>127.6269<>122.9859<>120.6654<>112.3117<>106.7425<>103.0297<>96.99644<>100.2451<>94.21185<>83.5376<>76.11204<>71.47105<>69.61466<>62.6532<>56.15583<>51.05075<>47.33797<>42.69699<>37.59192<>33.87914<>32.48684<>30.63045<>29.23816<>28.30996<>25.06128<>21.8126<>19.9562<>19.9562<>19.9562<>19.02801<>20.8844<>20.8844<>21.3485<>21.3485<>19.49211<>20.8844<>22.27669<>21.3485<>19.9562<>19.9562<>20.4203<>18.56391<>17.17162
17,3,2-Methoxyestradiol (2-MeOE2),148.0472<>146.6549<>145.2626<>147.5831<>149.9036<>150.3677<>149.9036<>151.2959<>154.5446<>157.7932<>170.3239<>167.0752<>174.0367<>176.8212<>198.6339<>200.9543<>215.8055<>225.5515<>227.872<>241.7949<>233.4412<>240.4026<>254.3256<>258.9666<>274.7459<>246.9<>255.2538<>242.7231<>231.1207<>221.8387<>219.9823<>224.6233<>211.6286<>201.4184<>197.2415<>178.2135<>177.7495<>170.788<>169.8598<>169.3957<>152.2241<>137.837<>131.3397<>126.2346<>120.6654<>113.704<>109.063<>94.67594<>96.53233<>89.57087<>81.21711<>84.00169<>83.0735<>74.25565<>73.32745<>63.58139<>64.04549<>67.29417<>66.83008<>61.725
18,3,2-Thiouracil,181.4622<>192.1365<>197.2415<>202.8107<>207.4517<>219.9823<>227.872<>234.3694<>254.3256<>264.9998<>292.8457<>311.8737<>324.4043<>334.6145<>351.7861<>374.0628<>398.66<>425.5777<>450.6389<>497.0487<>518.3972<>558.3096<>586.1555<>629.3166<>671.5495<>713.3183<>768.5459<>806.1378<>846.0502<>899.4214<>943.5107<>999.2025<>1046.076<>1110.122<>1163.029<>1245.174<>1283.694<>1329.64<>1356.094<>1431.742<>1470.726<>1513.423<>1573.755<>1619.237<>1687.459<>1748.256<>1813.23<>1859.64<>1904.657<>1950.603<>1985.41<>2000.725<>2002.582<>2060.594<>2057.81<>2075.909<>2101.435<>2171.513<>2169.193<>2148.773
19,3,20-Hydroxyecdysone,265.4639<>277.0664<>284.0278<>295.6303<>305.3763<>319.7634<>343.4323<>364.3167<>392.1626<>423.2572<>452.0312<>476.1643<>508.187<>530.4637<>562.9506<>596.3657<>645.0959<>693.3621<>747.1974<>800.5687<>847.9066<>899.4214<>947.2236<>993.1693<>1049.325<>1094.807<>1151.891<>1208.975<>1304.579<>1351.917<>1403.432<>1456.803<>1524.097<>1556.584<>1597.425<>1631.304<>1709.272<>1703.703<>1744.543<>1788.633<>1827.153<>1907.906<>1919.972<>1955.708<>1981.233<>1995.62<>2028.107<>2039.71<>2078.694<>2072.197<>2091.225<>2133.458<>2155.27<>2176.155<>2159.447<>2170.121<>2167.801<>2180.795<>2182.652<>2214.675
20,3,3-Deazaneplanocin A (DZNeP),186.5673<>188.8878<>201.4184<>206.9876<>216.2696<>220.9105<>225.0874<>232.0489<>239.0103<>247.3641<>263.1434<>280.7791<>280.7791<>284.956<>296.0944<>297.0226<>308.625<>317.907<>321.1557<>308.625<>314.6583<>322.0839<>314.1942<>303.984<>304.9122<>307.6968<>313.7301<>305.8404<>292.8457<>288.2047<>271.0331<>263.6075<>254.7897<>252.4692<>250.6128<>245.5077<>236.6899<>231.1207<>219.0542<>209.7722<>200.0261<>184.7109<>172.6444<>160.1137<>142.0139<>135.0524<>120.2013<>117.4167<>108.5989<>101.6374<>96.99644<>87.71448<>84.00169<>77.96842<>67.75828<>60.33271<>59.40451<>52.44305<>48.26617<>41.3047
21,3,3-Indolebutyric acid (IBA),146.6549<>153.1523<>155.9368<>162.4342<>170.788<>176.3571<>184.7109<>192.1365<>206.0594<>226.0156<>230.1925<>243.1872<>261.287<>279.3869<>293.3098<>320.6916<>339.2555<>357.3553<>391.6985<>422.329<>439.0365<>464.0978<>495.6564<>522.11<>567.1275<>579.6581<>645.56<>668.7649<>706.8209<>739.7719<>795.9277<>805.2097<>861.3655<>916.129<>960.2183<>1007.556<>1059.535<>1077.171<>1115.691<>1135.647<>1173.239<>1179.272<>1255.385<>1275.805<>1305.971<>1335.209<>1384.404<>1413.178<>1442.416<>1448.449<>1487.433<>1531.523<>1542.661<>1546.374<>1557.512<>1596.496<>1628.519<>1650.332<>1663.326<>1667.039
22,3,3-Methyladenine,177.7495<>180.9981<>183.7827<>193.5288<>199.562<>213.485<>226.0156<>228.8002<>244.5795<>259.8947<>272.4254<>293.3098<>307.6968<>321.6198<>350.3938<>371.2782<>384.7371<>412.5829<>436.716<>460.385<>479.413<>528.6074<>546.7072<>588.0119<>619.5705<>649.2728<>692.8979<>743.0205<>786.1816<>833.0555<>882.7139<>940.7262<>982.0309<>1048.397<>1063.248<>1126.365<>1173.703<>1214.08<>1266.987<>1307.363<>1350.989<>1383.94<>1483.256<>1505.533<>1574.684<>1627.127<>1691.172<>1732.477<>1778.423<>1808.125<>1866.137<>1891.198<>1886.093<>1949.211<>1994.692<>1983.554<>2021.146<>2031.356<>2055.953<>2101.899
23,3,4-Aminohippuric Acid,95.14005<>98.38873<>103.0297<>111.8476<>122.9859<>124.3782<>137.837<>146.1908<>151.2959<>169.3957<>178.6776<>194.457<>208.3799<>222.3028<>239.9386<>245.9718<>252.9333<>280.7791<>293.7739<>310.9455<>331.8299<>354.1066<>380.0961<>400.9805<>428.3622<>466.8824<>488.2309<>512.8281<>539.2816<>550.884<>591.2606<>633.0294<>641.8472<>694.2903<>729.5617<>762.0485<>801.0328<>824.2376<>853.0117<>868.791<>888.2831<>925.8751<>925.8751<>969.9644<>982.959<>1027.048<>1069.745<>1088.309<>1163.029<>1201.549<>1272.092<>1263.274<>1265.595<>1286.479<>1302.258<>1311.076<>1313.397<>1299.938<>1344.027<>1405.752
24,3,4-Methylumbelliferone (4-MU),161.9701<>161.0419<>168.4675<>170.3239<>174.5008<>188.8878<>193.9929<>208.844<>217.6618<>238.5462<>252.0051<>262.2152<>281.2433<>290.0611<>304.9122<>327.653<>346.2169<>364.7809<>407.9419<>428.8263<>452.4953<>469.6669<>498.9051<>513.2921<>562.9506<>579.6581<>619.5705<>646.4882<>686.4006<>724.9207<>763.4409<>787.1098<>817.7403<>858.1168<>920.77<>957.8978<>985.7437<>1006.164<>1048.397<>1076.707<>1134.255<>1175.096<>1201.085<>1232.18<>1271.164<>1265.595<>1338.922<>1354.701<>1414.57<>1441.952<>1505.069<>1537.556<>1556.12<>1574.684<>1583.966<>1603.922<>1622.95<>1635.945<>1622.022<>1669.824
25,3,4mu8C,122.9859<>125.3064<>129.0192<>136.9088<>136.9088<>147.119<>152.2241<>168.9316<>175.429<>193.0647<>209.3081<>224.1592<>230.1925<>236.6899<>245.0436<>254.7897<>279.3869<>303.5199<>331.3658<>338.7914<>373.1346<>392.1626<>407.4778<>436.2519<>451.103<>492.4077<>521.6459<>549.0276<>577.3376<>613.5372<>646.9523<>679.4391<>714.2465<>733.2745<>766.2254<>799.6404<>841.4092<>862.7578<>891.9959<>908.2393<>928.1956<>960.6824<>967.1797<>1001.523<>1004.308<>1049.325<>1070.674<>1127.293<>1105.481<>1147.25<>1163.029<>1202.013<>1248.887<>1263.738<>1280.446<>1316.181<>1356.558<>1362.127<>1387.188<>1383.475
26,3,5-Aminolevulinic acid HCl,169.3957<>170.788<>175.429<>184.7109<>184.7109<>187.9596<>188.8878<>207.9158<>227.4079<>247.8282<>259.4307<>275.21<>283.5638<>298.879<>312.8019<>327.653<>336.935<>356.8912<>384.2729<>410.2624<>441.8211<>467.3465<>495.1923<>514.2203<>529.5356<>555.9891<>588.0119<>609.3604<>652.9855<>691.9698<>738.3796<>760.6563<>808.4583<>853.0117<>873.432<>932.3724<>977.3899<>1022.871<>1065.104<>1102.696<>1167.206<>1209.439<>1276.733<>1345.884<>1383.94<>1412.25<>1439.631<>1466.085<>1501.82<>1542.197<>1599.281<>1640.586<>1687.924<>1690.244<>1772.389<>1775.638<>1794.202<>1824.832<>1873.099<>1912.083
27,3,5-hydroxymethyl Tolterodine (PNU 200577; 5-HMT; 5-HM),143.8703<>146.6549<>148.0472<>156.401<>162.8983<>168.9316<>183.3186<>197.2415<>210.7004<>231.5848<>239.4744<>252.9333<>263.1434<>276.1382<>292.8457<>311.8737<>328.5812<>359.6758<>371.7423<>410.7265<>443.6775<>472.9156<>490.5513<>532.7842<>567.1275<>593.1169<>643.2395<>682.6878<>715.1747<>757.8716<>806.1378<>855.7963<>920.3058<>978.3181<>1034.474<>1069.745<>1129.15<>1177.88<>1234.5<>1280.91<>1324.999<>1383.475<>1448.913<>1527.81<>1589.071<>1639.193<>1708.344<>1772.389<>1794.202<>1836.899<>1854.999<>1911.619<>1962.669<>2000.261<>2047.135<>2107.932<>2163.624<>2205.393<>2201.216<>2209.57
28,3,5-hydroxytryptophan (5-HTP),171.2521<>180.534<>183.7827<>194.457<>192.1365<>201.8825<>209.7722<>216.7337<>230.6566<>255.7179<>275.6741<>288.6688<>298.879<>312.3378<>328.5812<>340.6478<>361.0681<>382.8806<>414.4393<>442.2852<>462.7055<>496.1205<>528.1432<>546.7072<>578.7299<>612.145<>647.4164<>688.7211<>730.954<>760.6563<>806.6019<>842.3375<>871.5756<>911.488<>943.5107<>1000.131<>1056.286<>1097.591<>1124.973<>1166.742<>1211.295<>1248.887<>1288.8<>1331.961<>1369.552<>1403.896<>1454.482<>1460.98<>1514.351<>1550.087<>1581.645<>1605.778<>1650.796<>1662.862<>1667.503<>1695.349<>1746.4<>1764.036<>1817.407<>1859.64
29,3,7-Aminocephalosporanic acid,177.7495<>174.9649<>184.2468<>195.8493<>208.844<>220.9105<>222.7669<>243.6513<>246.9<>264.0716<>288.2047<>313.7301<>321.6198<>337.3991<>352.7143<>375.4551<>405.6215<>420.0085<>454.3517<>474.772<>510.0435<>545.779<>575.4813<>608.8963<>644.6318<>666.4444<>697.0748<>746.7333<>822.3812<>861.3655<>909.6317<>985.7437<>1027.048<>1069.281<>1128.686<>1171.383<>1210.831<>1245.638<>1303.651<>1348.204<>1410.393<>1448.449<>1504.605<>1537.092<>1583.502<>1599.745<>1663.791<>1727.372<>1749.649<>1783.528<>1798.379<>1874.027<>1872.635<>1897.696<>1916.26<>1908.834<>1940.857<>1951.531<>1974.736<>2001.19
30,3,A-205804,150.8318<>154.5446<>163.3624<>167.5393<>173.1085<>178.2135<>186.1032<>196.7775<>207.9158<>215.3414<>237.154<>255.7179<>260.8229<>273.8177<>296.0944<>313.7301<>336.935<>350.3938<>379.1679<>382.8806<>413.047<>434.8596<>478.4848<>501.2256<>525.8228<>578.7299<>608.8963<>636.7421<>687.3288<>728.6335<>784.7893<>822.3812<>837.6965<>900.3497<>951.4005<>1000.595<>1054.43<>1106.409<>1138.432<>1215.936<>1250.744<>1292.048<>1369.088<>1413.642<>1484.185<>1557.048<>1595.104<>1629.447<>1723.659<>1737.118<>1804.876<>1845.253<>1876.811<>1928.79<>1966.846<>1999.797<>2013.256<>2073.589<>2091.689<>2171.513
31,3,A-674563,172.1803<>168.4675<>167.0752<>169.3957<>170.788<>166.6111<>166.147<>164.7547<>161.0419<>155.4727<>155.4727<>154.5446<>152.2241<>148.9754<>148.9754<>147.5831<>145.2626<>141.0857<>144.3344<>146.6549<>144.3344<>134.5883<>131.8038<>129.9474<>122.5218<>114.1681<>108.5989<>103.4938<>101.1733<>96.99644<>96.99644<>91.89136<>86.32218<>80.75301<>81.68121<>75.18384<>75.64793<>71.93516<>70.07877<>65.90189<>67.29417<>66.83008<>62.1891<>65.90189<>61.725<>54.29944<>50.12256<>49.65846<>48.73027<>47.33797<>45.48158<>44.55339<>42.2329<>42.2329<>40.37651<>38.52011<>38.52011<>38.52011<>36.66372<>36.19963
32,3,A-769662,193.9929<>188.8878<>192.1365<>202.8107<>218.1259<>224.6233<>234.8335<>253.8615<>269.1767<>289.597<>308.1609<>334.1504<>347.1451<>359.6758<>393.5549<>409.7983<>428.8263<>465.4901<>495.1923<>522.5741<>552.2764<>584.2991<>658.0906<>675.2623<>721.6721<>775.9715<>827.0222<>875.2884<>944.439<>978.7822<>1044.22<>1104.553<>1136.111<>1206.19<>1256.777<>1292.048<>1358.878<>1408.073<>1466.085<>1541.733<>1594.64<>1674.001<>1690.244<>1768.677<>1795.13<>1823.904<>1897.696<>1913.939<>1943.641<>2011.4<>2055.489<>2068.02<>2132.065<>2152.949<>2161.767<>2205.857<>2191.934<>2218.387<>2241.592<>2229.062
33,3,A-803467,170.788<>169.8598<>172.1803<>181.9263<>190.7442<>202.3466<>199.0979<>213.9491<>224.6233<>233.4412<>247.8282<>257.5742<>279.3869<>290.0611<>305.8404<>313.266<>339.7196<>346.681<>387.9857<>419.0803<>439.0365<>460.8491<>499.3692<>515.6126<>555.9891<>580.1222<>606.1117<>644.6318<>685.9365<>734.2027<>793.1431<>833.5196<>883.178<>915.2008<>963.0029<>1005.236<>1021.943<>1090.166<>1137.504<>1217.328<>1282.766<>1339.386<>1408.073<>1459.123<>1517.6<>1555.656<>1618.773<>1648.939<>1690.244<>1733.405<>1792.81<>1837.827<>1877.276<>1915.332<>1953.852<>1986.802<>2039.71<>2054.097<>2101.899<>2089.832
34,3,A66,177.7495<>173.5726<>177.7495<>181.9263<>190.7442<>201.8825<>208.844<>218.1259<>227.872<>242.7231<>262.2152<>276.1382<>295.6303<>317.907<>333.2222<>359.6758<>379.1679<>413.9752<>442.2852<>459.9209<>492.8718<>520.7177<>555.9891<>579.6581<>620.9628<>643.2395<>686.4006<>724.9207<>763.9049<>794.9995<>836.3042<>869.2551<>893.8523<>952.7927<>955.5773<>998.7384<>1056.286<>1111.05<>1125.437<>1191.803<>1225.218<>1230.323<>1279.982<>1330.104<>1329.64<>1387.188<>1430.349<>1479.08<>1519.456<>1543.589<>1581.645<>1585.822<>1645.227<>1687.459<>1711.593<>1721.339<>1770.533<>1775.638<>1789.097<>1842.004
35,3,A922500,125.7705<>129.4833<>131.8038<>139.2293<>139.2293<>145.2626<>156.401<>162.4342<>174.0367<>185.6391<>188.4237<>201.8825<>214.8773<>230.6566<>252.4692<>264.5357<>276.1382<>298.4149<>323.4761<>342.9683<>361.9962<>378.7038<>407.9419<>433.9314<>466.4182<>502.1538<>531.392<>563.8788<>607.0399<>633.0294<>677.1187<>717.0311<>758.3358<>804.2814<>857.6526<>910.0957<>954.185<>991.3128<>1021.943<>1084.132<>1124.509<>1183.913<>1243.782<>1296.225<>1356.558<>1428.957<>1482.328<>1535.699<>1605.778<>1643.834<>1697.67<>1766.356<>1823.904<>1817.871<>1882.38<>1908.37<>1965.918<>2012.328<>2052.704<>2081.479
36,3,Abiraterone Acetate,199.0979<>205.5953<>213.9491<>228.8002<>237.6181<>255.2538<>267.3203<>289.597<>296.0944<>319.2993<>336.0068<>350.3938<>370.35<>393.0908<>425.1136<>449.2466<>474.772<>520.7177<>536.497<>567.1275<>605.1835<>651.1292<>701.7158<>751.8384<>799.1763<>847.4425<>890.1395<>942.1185<>988.0641<>1058.607<>1104.553<>1160.708<>1209.903<>1301.33<>1352.845<>1412.25<>1487.433<>1541.269<>1602.994<>1684.211<>1737.118<>1808.589<>1808.125<>1869.85<>1922.757<>1979.841<>2012.792<>2076.374<>2125.104<>2118.142<>2160.375<>2206.785<>2229.062<>2294.499<>2292.643<>2292.179<>2336.732<>2359.473<>2369.219<>2398.457
37,3,ABT-199 (GDC-0199),130.8756<>127.1628<>131.3397<>137.3729<>141.0857<>148.9754<>155.0087<>167.5393<>174.9649<>193.0647<>205.5953<>208.3799<>214.8773<>232.513<>237.6181<>249.6846<>266.3921<>276.1382<>290.9893<>311.8737<>336.0068<>348.0733<>370.35<>401.9087<>400.5164<>431.1468<>456.6722<>494.7282<>526.751<>538.8175<>573.6248<>594.9733<>628.3884<>655.306<>699.8594<>736.5231<>770.4023<>797.3199<>840.017<>866.0064<>894.7805<>958.826<>1004.772<>1033.546<>1052.574<>1105.017<>1138.896<>1165.349<>1227.539<>1282.766<>1286.479<>1334.281<>1370.945<>1393.222<>1435.454<>1463.764<>1499.964<>1549.158<>1590.463<>1624.806
